name,slot,cooltime,passive,aoe,icon_filename,used_on,level_progress_description,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5
Roundhouse Kick,1,0.0,False,False,skill_icon_0012_9_1.png,"[886, 887]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%']",False,True,False,35.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Roundhouse Kick,1,0.0,False,False,skill_icon_0012_1_2.png,"[888, 889]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%']",False,True,False,35.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Roundhouse Kick,1,0.0,False,False,skill_icon_0012_2_2.png,"[890, 891]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%']",False,True,False,35.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Roundhouse Kick,1,0.0,False,False,skill_icon_0012_3_2.png,"[892, 893]","['Damage +5%', 'Effect Rate +5%', 'Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%']",False,True,False,35.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combo Attack,2,4.0,False,False,skill_icon_0012_5_2.png,"[885, 884]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +15%', 'Cooltime Turn -1']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,30.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combo Attack,2,4.0,False,False,skill_icon_0012_6_2.png,"[888, 889]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +15%', 'Cooltime Turn -1']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,30.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combo Attack,2,4.0,False,False,skill_icon_0012_7_2.png,"[890, 891]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +15%', 'Cooltime Turn -1']",False,True,False,20.0,False,False,False,2.0,False,False,False,False,,False,False,True,30.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Thundering Blow,2,3.0,False,False,skill_icon_0012_8_2.png,"[892, 893]","['Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +15%', 'Cooltime Turn -1']",False,True,False,75.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Thundering Blow,2,3.0,False,False,skill_icon_0012_4_2.png,"[886, 887]","['Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +15%', 'Cooltime Turn -1']",False,True,False,75.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Martial Arts Specialist (Passive),3,0.0,True,False,skill_icon_0012_0_3.png,"[885, 884]",[],False,False,True,-1.0,False,False,False,-1.0,False,False,False,False,If your Defense is higher than the opponent,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,84.0,https://swarfarm.com/api/v2/skill-effects/84/,Increase Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Natural Stance,3,5.0,False,False,skill_icon_0012_9_2.png,"[886, 887]","['Recovery +5%', 'Recovery +10%', 'Cooltime Turn -1', 'Recovery +10%', 'Cooltime Turn -1']",False,False,True,-1.0,False,False,False,3.0,False,False,False,False,,False,False,True,-1.0,False,False,False,3.0,False,False,False,False,,False,False,True,-1.0,False,False,False,15.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,7.0,https://swarfarm.com/api/v2/skill-effects/7/,Counter,True,Buff,2.0,https://swarfarm.com/api/v2/skill-effects/2/,Increase DEF,True,Buff,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Qinggong,3,5.0,False,False,skill_icon_0012_1_3.png,"[888, 889]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,False,True,100.0,False,False,False,2.0,False,False,False,False,,False,False,True,100.0,False,False,False,50.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,5.0,https://swarfarm.com/api/v2/skill-effects/5/,Increase SPD,True,Buff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Challenging Strike,3,6.0,False,False,skill_icon_0012_2_3.png,"[890, 891]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,24.0,https://swarfarm.com/api/v2/skill-effects/24/,Provoke,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Exploding Hands,3,6.0,False,False,skill_icon_0012_3_3.png,"[892, 893]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,1.0,False,False,False,False,,False,False,True,100.0,False,False,False,1.0,False,False,False,False,If stun successful,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,51.0,https://swarfarm.com/api/v2/skill-effects/51/,Additional Attack,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combat Knife,1,0.0,False,False,skill_icon_0011_5_7.png,"[895, 894]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +15%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combat Knife,1,0.0,False,False,skill_icon_0011_4_7.png,"[897, 896]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +15%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combat Knife,1,0.0,False,False,skill_icon_0011_6_7.png,"[898, 899]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +15%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combat Knife,1,0.0,False,False,skill_icon_0011_7_7.png,"[900, 901]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +15%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Combat Knife,1,0.0,False,False,skill_icon_0011_8_7.png,"[902, 903]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +15%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Relentless Strike,2,3.0,False,False,skill_icon_0011_0_8.png,"[895, 894]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,3.0,https://swarfarm.com/api/v2/skill-effects/3/,Increase CRI Rate,True,Buff,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Relentless Strike,2,3.0,False,False,skill_icon_0011_3_8.png,"[902, 903]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",False,False,True,-1.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,3.0,https://swarfarm.com/api/v2/skill-effects/3/,Increase CRI Rate,True,Buff,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sharp Strike,2,4.0,False,False,skill_icon_0011_9_7.png,"[897, 896]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,2.0,False,False,False,False,,False,True,False,100.0,True,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,1.0,False,False,False,False,If target HP less than 50% after attack,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sharp Strike,2,4.0,False,False,skill_icon_0011_1_8.png,"[898, 899]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,2.0,False,False,False,False,,False,True,False,-1.0,True,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,1.0,False,False,False,False,If target HP less than 50% after attack,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sharp Strike,2,4.0,False,False,skill_icon_0011_2_8.png,"[900, 901]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,2.0,False,False,False,False,,False,True,False,-1.0,True,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,1.0,False,False,False,False,If target HP less than 50% after attack,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Brawler's Will (Passive),3,0.0,True,False,skill_icon_0011_5_8.png,"[895, 894]",[],False,False,True,-1.0,False,False,False,20.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,59.0,https://swarfarm.com/api/v2/skill-effects/59/,Decrease Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dagger Dash,3,4.0,False,False,skill_icon_0011_4_8.png,"[897, 896]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,1.0,False,False,False,False,,False,True,False,-1.0,True,False,False,2.0,False,False,False,True,,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,66.0,https://swarfarm.com/api/v2/skill-effects/66/,Guaranteed Critical Hit,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Push Through,3,5.0,False,False,skill_icon_0011_6_8.png,"[898, 899]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,3.0,False,False,False,False,,False,True,False,100.0,False,False,False,50.0,False,False,False,False,,False,False,True,-1.0,False,False,False,1.0,False,False,False,False,If enemy attack bar at 0,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,39.0,https://swarfarm.com/api/v2/skill-effects/39/,Additional Turn,True,Neutral,66.0,https://swarfarm.com/api/v2/skill-effects/66/,Guaranteed Critical Hit,True,Neutral,-1,-1,-1,-1,-1
Born to Fight (Passive),3,0.0,True,False,skill_icon_0011_7_8.png,"[900, 901]",[],False,False,False,-1.0,False,False,False,50.0,False,False,False,True,,False,False,True,-1.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,12.0,https://swarfarm.com/api/v2/skill-effects/12/,Shield,True,Buff,3.0,https://swarfarm.com/api/v2/skill-effects/3/,Increase CRI Rate,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Piercing Dagger,3,5.0,False,False,skill_icon_0011_8_8.png,"[902, 903]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1', 'Cooltime Turn -1']",False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,False,True,False,100.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,65.0,https://swarfarm.com/api/v2/skill-effects/65/,Ignore Damage Reduction,False,Neutral,66.0,https://swarfarm.com/api/v2/skill-effects/66/,Guaranteed Critical Hit,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Defeat Wild Dog,2,4.0,False,True,skill_icon_0010_2_7.png,[469],"['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,50.0,False,False,False,-1.0,True,False,False,False,,False,True,False,100.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Devil's Bullet,3,4.0,False,False,skill_icon_0010_7_7.png,[469],"['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,65.0,https://swarfarm.com/api/v2/skill-effects/65/,Ignore Damage Reduction,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Chaser (Passive),3,0.0,True,False,skill_icon_0010_6_7.png,[409],[],False,True,False,100.0,False,False,False,20.0,False,False,False,False,,False,True,False,75.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Innate Material (Passive),1,0.0,True,False,skill_icon_0006_1_0.png,[799],[],-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
