id,url,com2us_id,family_id,name,awaken_level,element,archetype,skill_ups_to_max,max_lvl_hp,max_lvl_attack,max_lvl_defense,speed,crit_rate,crit_damage,resistance,accuracy
1304,https://swarfarm.com/api/v2/monsters/1304/,23102,23100,Demon,0,Fire,Attack,13.0,9720,758,571,103,15,50,15,0
1305,https://swarfarm.com/api/v2/monsters/1305/,23103,23100,Demon,0,Wind,HP,10.0,10380,670,615,103,15,50,15,0
1306,https://swarfarm.com/api/v2/monsters/1306/,23104,23100,Demon,0,Light,HP,10.0,10215,681,615,103,15,50,15,0
1307,https://swarfarm.com/api/v2/monsters/1307/,23105,23100,Demon,0,Dark,Attack,10.0,9390,790,560,103,15,50,15,0
1308,https://swarfarm.com/api/v2/monsters/1308/,23111,23100,Belial,1,Water,Attack,10.0,10545,823,615,104,30,50,15,0
1309,https://swarfarm.com/api/v2/monsters/1309/,23112,23100,Bael,1,Fire,Attack,13.0,10215,856,604,104,30,50,15,0
1310,https://swarfarm.com/api/v2/monsters/1310/,23113,23100,Mephisto,1,Wind,HP,10.0,11535,714,659,104,15,50,40,0
1311,https://swarfarm.com/api/v2/monsters/1311/,23114,23100,Lucifer,1,Light,HP,10.0,11700,725,637,104,15,50,40,0
1312,https://swarfarm.com/api/v2/monsters/1312/,23115,23100,Beelzebub,1,Dark,Attack,10.0,10050,878,593,104,30,50,15,0
1313,https://swarfarm.com/api/v2/monsters/1313/,23301,23300,Gargoyle,0,Water,Defense,11.0,8730,494,736,92,15,50,15,0
1314,https://swarfarm.com/api/v2/monsters/1314/,23302,23300,Gargoyle,0,Fire,Defense,8.0,9390,439,747,92,15,50,15,0
1315,https://swarfarm.com/api/v2/monsters/1315/,23303,23300,Gargoyle,0,Wind,Defense,11.0,8895,505,714,92,15,50,15,0
1316,https://swarfarm.com/api/v2/monsters/1316/,23304,23300,Gargoyle,0,Light,Defense,11.0,9060,483,725,92,15,50,15,0
1317,https://swarfarm.com/api/v2/monsters/1317/,23305,23300,Gargoyle,0,Dark,Defense,8.0,8730,472,758,92,15,50,15,0
1318,https://swarfarm.com/api/v2/monsters/1318/,23311,23300,Tanzaite,1,Water,Defense,11.0,9555,538,801,93,15,50,15,0
1319,https://swarfarm.com/api/v2/monsters/1319/,23312,23300,Kunite,1,Fire,Defense,8.0,10050,483,823,93,15,50,15,0
1320,https://swarfarm.com/api/v2/monsters/1320/,23313,23300,Malite,1,Wind,Defense,11.0,9225,527,834,93,15,50,15,0
1321,https://swarfarm.com/api/v2/monsters/1321/,23314,23300,Phenaka,1,Light,Defense,11.0,9885,505,812,93,15,50,15,0
1322,https://swarfarm.com/api/v2/monsters/1322/,23315,23300,Onyx,1,Dark,Defense,8.0,9390,494,856,93,15,50,15,0
1323,https://swarfarm.com/api/v2/monsters/1323/,14031,14000,Vigor,2,Water,HP,6.0,12510,659,538,115,15,50,15,0
1324,https://swarfarm.com/api/v2/monsters/1324/,14032,14000,Garoche,2,Fire,HP,4.0,12675,604,582,115,15,50,15,0
1325,https://swarfarm.com/api/v2/monsters/1325/,14033,14000,Shakan,2,Wind,Defense,4.0,10050,626,736,115,15,50,15,0
1326,https://swarfarm.com/api/v2/monsters/1326/,14034,14000,Eshir,2,Light,HP,4.0,13170,571,582,115,15,50,15,0
1327,https://swarfarm.com/api/v2/monsters/1327/,14035,14000,Jultan,2,Dark,HP,4.0,11850,648,593,115,15,50,15,0
1328,https://swarfarm.com/api/v2/monsters/1328/,15031,15000,Mina,2,Water,Attack,4.0,9060,867,560,119,15,50,15,0
1329,https://swarfarm.com/api/v2/monsters/1329/,15032,15000,Mei,2,Fire,HP,6.0,11700,703,549,104,15,50,40,0
1330,https://swarfarm.com/api/v2/monsters/1330/,15033,15000,Naomi,2,Wind,Attack,4.0,10050,769,593,119,15,50,15,0
1331,https://swarfarm.com/api/v2/monsters/1331/,15034,15000,Xiao Ling,2,Light,HP,4.0,12180,692,527,104,15,50,40,0
1332,https://swarfarm.com/api/v2/monsters/1332/,15035,15000,Miho,2,Dark,Attack,4.0,10050,801,560,119,15,50,15,0
1333,https://swarfarm.com/api/v2/monsters/1333/,47003,47000,Ancient Guardian,0,Fire,none,0.0,6585,439,439,100,15,50,15,30
1334,https://swarfarm.com/api/v2/monsters/1334/,23501,23500,Beast Rider,0,Water,Attack,13.0,9225,758,604,107,15,50,15,0
1335,https://swarfarm.com/api/v2/monsters/1335/,23502,23500,Beast Rider,0,Fire,Attack,10.0,10215,714,582,107,15,50,15,0
1336,https://swarfarm.com/api/v2/monsters/1336/,23503,23500,Beast Rider,0,Wind,Attack,13.0,10215,703,593,107,15,50,15,0
1337,https://swarfarm.com/api/v2/monsters/1337/,23504,23500,Beast Rider,0,Light,Attack,10.0,9555,758,582,107,15,50,15,0
1338,https://swarfarm.com/api/v2/monsters/1338/,23505,23500,Beast Rider,0,Dark,Attack,13.0,9555,780,560,107,15,50,15,0
1339,https://swarfarm.com/api/v2/monsters/1339/,23511,23500,Barbara,1,Water,Attack,13.0,9720,845,648,108,15,50,15,25
1340,https://swarfarm.com/api/v2/monsters/1340/,23512,23500,Masha,1,Fire,Attack,10.0,10710,801,626,123,15,50,15,0
1341,https://swarfarm.com/api/v2/monsters/1341/,23513,23500,Savannah,1,Wind,Attack,13.0,10875,801,615,108,15,50,40,0
1342,https://swarfarm.com/api/v2/monsters/1342/,23514,23500,Narsha,1,Light,Attack,10.0,10215,834,626,108,15,50,15,25
1343,https://swarfarm.com/api/v2/monsters/1343/,23515,23500,Xiana,1,Dark,Attack,13.0,10380,867,582,108,30,50,15,0
1344,https://swarfarm.com/api/v2/monsters/1344/,23601,23600,Beast Rider,0,Water,Attack,10.0,9225,758,604,107,15,50,15,0
1345,https://swarfarm.com/api/v2/monsters/1345/,23602,23600,Beast Rider,0,Fire,Attack,10.0,10215,714,582,107,15,50,15,0
1346,https://swarfarm.com/api/v2/monsters/1346/,23603,23600,Beast Rider,0,Wind,Attack,10.0,10215,703,593,107,15,50,15,0
1347,https://swarfarm.com/api/v2/monsters/1347/,23604,23600,Beast Rider,0,Light,Attack,10.0,9555,758,582,107,15,50,15,0
1348,https://swarfarm.com/api/v2/monsters/1348/,23605,23600,Beast Rider,0,Dark,Attack,10.0,9555,780,560,107,15,50,15,0
1349,https://swarfarm.com/api/v2/monsters/1349/,23611,23600,Barbara,1,Water,Attack,10.0,9720,845,648,108,15,50,15,25
1350,https://swarfarm.com/api/v2/monsters/1350/,23612,23600,Masha,1,Fire,Attack,10.0,10710,801,626,123,15,50,15,0
1351,https://swarfarm.com/api/v2/monsters/1351/,23613,23600,Savannah,1,Wind,Attack,10.0,10875,801,615,108,15,50,40,0
1352,https://swarfarm.com/api/v2/monsters/1352/,23614,23600,Narsha,1,Light,Attack,10.0,10215,834,626,108,15,50,15,25
1353,https://swarfarm.com/api/v2/monsters/1353/,23615,23600,Xiana,1,Dark,Attack,10.0,10380,867,582,108,30,50,15,0
1354,https://swarfarm.com/api/v2/monsters/1354/,23201,23200,데몬(물),0,Water,Attack,10.0,9885,736,582,103,15,50,15,0
1355,https://swarfarm.com/api/v2/monsters/1355/,23205,23200,데몬(어둠),0,Dark,Attack,10.0,9390,790,560,103,15,50,15,0
1356,https://swarfarm.com/api/v2/monsters/1356/,23211,23200,데몬(물),1,Water,Attack,10.0,10545,823,615,104,30,50,15,0
1357,https://swarfarm.com/api/v2/monsters/1357/,23215,23200,데몬(어둠),1,Dark,Attack,10.0,10050,878,593,104,30,50,15,0
1358,https://swarfarm.com/api/v2/monsters/1358/,23401,23400,가고일(물),0,Water,Defense,11.0,8730,494,736,92,15,50,15,0
1359,https://swarfarm.com/api/v2/monsters/1359/,23402,23400,가고일(불),0,Fire,Defense,8.0,9390,439,747,92,15,50,15,0
1360,https://swarfarm.com/api/v2/monsters/1360/,23403,23400,가고일(바람),0,Wind,Defense,11.0,8895,505,714,92,15,50,15,0
1361,https://swarfarm.com/api/v2/monsters/1361/,23404,23400,가고일(빛),0,Light,Defense,11.0,9060,483,725,92,15,50,15,0
1362,https://swarfarm.com/api/v2/monsters/1362/,23405,23400,가고일(어둠),0,Dark,Defense,8.0,8730,472,758,92,15,50,15,0
1363,https://swarfarm.com/api/v2/monsters/1363/,23411,23400,가고일(물),1,Water,Defense,11.0,9555,538,801,93,15,50,15,0
1364,https://swarfarm.com/api/v2/monsters/1364/,23412,23400,가고일(불),1,Fire,Defense,8.0,10050,483,823,93,15,50,15,0
1365,https://swarfarm.com/api/v2/monsters/1365/,23413,23400,가고일(바람),1,Wind,Defense,11.0,9225,527,834,93,15,50,15,0
1366,https://swarfarm.com/api/v2/monsters/1366/,23414,23400,가고일(빛),1,Light,Defense,11.0,9885,505,812,93,15,50,15,0
1367,https://swarfarm.com/api/v2/monsters/1367/,23415,23400,가고일(어둠),1,Dark,Defense,8.0,9390,494,856,93,15,50,15,0
1368,https://swarfarm.com/api/v2/monsters/1368/,45001,45000,형상아이템용 더미(물),0,Water,none,,9885,659,494,100,15,50,15,0
1369,https://swarfarm.com/api/v2/monsters/1369/,45002,45000,형상아이템용 더미(불),0,Fire,none,,9885,659,494,100,15,50,15,0
1370,https://swarfarm.com/api/v2/monsters/1370/,45003,45000,형상아이템용 더미(바람),0,Wind,none,,9885,659,494,100,15,50,15,0
1371,https://swarfarm.com/api/v2/monsters/1371/,45004,45000,형상아이템용 더미(빛),0,Light,none,,9885,659,494,100,15,50,15,0
1372,https://swarfarm.com/api/v2/monsters/1372/,45005,45000,형상아이템용 더미(어둠),0,Dark,none,,9885,659,494,100,15,50,15,0
1373,https://swarfarm.com/api/v2/monsters/1373/,46002,46000,미궁 보스 머리,0,Pure,none,0.0,6585,439,439,100,30,50,15,30
1374,https://swarfarm.com/api/v2/monsters/1374/,46003,46000,미궁 보스 왼쪽팔,0,Pure,none,0.0,6585,439,439,100,30,50,15,30
1375,https://swarfarm.com/api/v2/monsters/1375/,46004,46000,미궁 보스 오른쪽팔,0,Pure,none,0.0,6585,439,439,100,30,50,15,30
1376,https://swarfarm.com/api/v2/monsters/1376/,46201,100000,미궁 룬문양 (물),0,Water,none,0.0,6585,439,439,100,15,50,15,0
1377,https://swarfarm.com/api/v2/monsters/1377/,46202,100000,미궁 룬문양 (불),0,Fire,none,0.0,6585,439,439,100,15,50,15,0
1378,https://swarfarm.com/api/v2/monsters/1378/,46203,100000,미궁 룬문양 (바람),0,Wind,none,0.0,6585,439,439,100,15,50,15,0
1379,https://swarfarm.com/api/v2/monsters/1379/,47101,47100,Fairy 2A,0,Water,none,5.0,6585,439,439,100,15,50,15,30
1380,https://swarfarm.com/api/v2/monsters/1380/,47102,47100,Fairy 2A,0,Fire,none,5.0,6585,439,439,100,15,50,15,30
1381,https://swarfarm.com/api/v2/monsters/1381/,47103,47100,Fairy 2A,0,Wind,none,4.0,6585,439,439,100,15,50,15,30
1382,https://swarfarm.com/api/v2/monsters/1382/,47104,47100,Fairy 2A,0,Light,none,4.0,6585,439,439,100,15,50,15,30
1383,https://swarfarm.com/api/v2/monsters/1383/,47105,47100,Fairy 2A,0,Dark,none,5.0,6585,439,439,100,15,50,15,30
1384,https://swarfarm.com/api/v2/monsters/1384/,47201,47200,Pixie 2A,0,Water,none,6.0,6585,439,439,100,15,50,15,30
1385,https://swarfarm.com/api/v2/monsters/1385/,47202,47200,Pixie 2A,0,Fire,none,6.0,6585,439,439,100,15,50,15,30
1386,https://swarfarm.com/api/v2/monsters/1386/,47203,47200,Pixie 2A,0,Wind,none,5.0,6585,439,439,100,15,50,15,30
1387,https://swarfarm.com/api/v2/monsters/1387/,47204,47200,Pixie 2A,0,Light,none,5.0,6585,439,439,100,15,50,15,30
1388,https://swarfarm.com/api/v2/monsters/1388/,47205,47200,Pixie 2A,0,Dark,none,6.0,6585,439,439,100,15,50,15,30
1389,https://swarfarm.com/api/v2/monsters/1389/,47301,47300,Warbear 2A,0,Water,none,4.0,6585,439,439,100,15,50,15,30
1390,https://swarfarm.com/api/v2/monsters/1390/,47302,47300,Warbear 2A,0,Fire,none,5.0,6585,439,439,100,15,50,15,30
1391,https://swarfarm.com/api/v2/monsters/1391/,47303,47300,Warbear 2A,0,Wind,none,4.0,6585,439,439,100,15,50,15,30
1392,https://swarfarm.com/api/v2/monsters/1392/,47304,47300,Warbear 2A,0,Light,none,5.0,6585,439,439,100,15,50,15,30
1393,https://swarfarm.com/api/v2/monsters/1393/,47305,47300,Warbear 2A,0,Dark,none,5.0,6585,439,439,100,15,50,15,30
1394,https://swarfarm.com/api/v2/monsters/1394/,47401,47400,Inugami 2A,0,Water,none,4.0,6585,439,439,100,15,50,15,30
1395,https://swarfarm.com/api/v2/monsters/1395/,47402,47400,Inugami 2A,0,Fire,none,5.0,6585,439,439,100,15,50,15,30
1396,https://swarfarm.com/api/v2/monsters/1396/,47403,47400,Inugami 2A,0,Wind,none,6.0,6585,439,439,100,15,50,15,30
1397,https://swarfarm.com/api/v2/monsters/1397/,47404,47400,Inugami 2A,0,Light,none,6.0,6585,439,439,100,15,50,15,30
1398,https://swarfarm.com/api/v2/monsters/1398/,47405,47400,Inugami 2A,0,Dark,none,6.0,6585,439,439,100,15,50,15,30
1399,https://swarfarm.com/api/v2/monsters/1399/,47501,47500,Werewolf 2A,0,Water,none,6.0,6585,439,439,100,15,50,15,30
1400,https://swarfarm.com/api/v2/monsters/1400/,47502,47500,Werewolf 2A,0,Fire,none,4.0,6585,439,439,100,15,50,15,30
1401,https://swarfarm.com/api/v2/monsters/1401/,47503,47500,Werewolf 2A,0,Wind,none,4.0,6585,439,439,100,15,50,15,30
1402,https://swarfarm.com/api/v2/monsters/1402/,47504,47500,Werewolf 2A,0,Light,none,4.0,6585,439,439,100,15,50,15,30
1403,https://swarfarm.com/api/v2/monsters/1403/,47505,47500,Werewolf 2A,0,Dark,none,4.0,6585,439,439,100,15,50,15,30
1404,https://swarfarm.com/api/v2/monsters/1404/,47601,47600,Martial Cat 2A,0,Water,none,4.0,6585,439,439,100,15,50,15,30
1405,https://swarfarm.com/api/v2/monsters/1405/,47602,47600,Martial Cat 2A,0,Fire,none,6.0,6585,439,439,100,15,50,15,30
1406,https://swarfarm.com/api/v2/monsters/1406/,47603,47600,Martial Cat 2A,0,Wind,none,4.0,6585,439,439,100,15,50,15,30
1407,https://swarfarm.com/api/v2/monsters/1407/,47604,47600,Martial Cat 2A,0,Light,none,4.0,6585,439,439,100,15,50,15,30
1408,https://swarfarm.com/api/v2/monsters/1408/,47605,47600,Martial Cat 2A,0,Dark,none,4.0,6585,439,439,100,15,50,15,30
1409,https://swarfarm.com/api/v2/monsters/1409/,62200,62200,월드보스-고대골렘,0,Water,none,,6585,439,439,100,15,50,30,0
1410,https://swarfarm.com/api/v2/monsters/1410/,100116,100000,Tower,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
1411,https://swarfarm.com/api/v2/monsters/1411/,100216,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1412,https://swarfarm.com/api/v2/monsters/1412/,100316,100000,Tower,0,Pure,none,0.0,6585,439,439,150,15,50,15,0
1413,https://swarfarm.com/api/v2/monsters/1413/,100416,100000,Tower,0,Pure,none,0.0,6585,439,439,40,15,50,15,0
1414,https://swarfarm.com/api/v2/monsters/1414/,100516,100000,Tower,0,Pure,none,0.0,6585,439,439,25,15,50,15,0
1415,https://swarfarm.com/api/v2/monsters/1415/,100616,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1416,https://swarfarm.com/api/v2/monsters/1416/,100716,100000,Tower,0,Pure,none,0.0,6585,439,439,50,15,50,15,0
1417,https://swarfarm.com/api/v2/monsters/1417/,100816,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1418,https://swarfarm.com/api/v2/monsters/1418/,100916,100000,Tower,0,Pure,none,0.0,6585,439,439,20,15,50,15,0
1419,https://swarfarm.com/api/v2/monsters/1419/,101016,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1420,https://swarfarm.com/api/v2/monsters/1420/,101116,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1421,https://swarfarm.com/api/v2/monsters/1421/,101216,100000,Tower,0,Pure,none,0.0,6585,439,439,110,15,50,15,0
1422,https://swarfarm.com/api/v2/monsters/1422/,101316,100000,Tower,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1423,https://swarfarm.com/api/v2/monsters/1423/,101416,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1424,https://swarfarm.com/api/v2/monsters/1424/,101516,100000,Tower,0,Pure,none,0.0,6585,439,439,45,15,50,15,0
1425,https://swarfarm.com/api/v2/monsters/1425/,101616,100000,타워(물) - 전체 충격 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,30
1426,https://swarfarm.com/api/v2/monsters/1426/,101716,100000,타워(물) - 공속 게이지,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1427,https://swarfarm.com/api/v2/monsters/1427/,100126,100000,Tower,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
1428,https://swarfarm.com/api/v2/monsters/1428/,100226,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1429,https://swarfarm.com/api/v2/monsters/1429/,100326,100000,Tower,0,Pure,none,0.0,6585,439,439,150,15,50,15,0
1430,https://swarfarm.com/api/v2/monsters/1430/,100426,100000,Tower,0,Pure,none,0.0,6585,439,439,40,15,50,15,0
1431,https://swarfarm.com/api/v2/monsters/1431/,100526,100000,Tower,0,Pure,none,0.0,6585,439,439,25,15,50,15,0
1432,https://swarfarm.com/api/v2/monsters/1432/,100626,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1433,https://swarfarm.com/api/v2/monsters/1433/,100726,100000,Tower,0,Pure,none,0.0,6585,439,439,50,15,50,15,0
1434,https://swarfarm.com/api/v2/monsters/1434/,100826,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1435,https://swarfarm.com/api/v2/monsters/1435/,100926,100000,Tower,0,Pure,none,0.0,6585,439,439,20,15,50,15,0
1436,https://swarfarm.com/api/v2/monsters/1436/,101026,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1437,https://swarfarm.com/api/v2/monsters/1437/,101126,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1438,https://swarfarm.com/api/v2/monsters/1438/,101226,100000,Tower,0,Pure,none,0.0,6585,439,439,110,15,50,15,0
1439,https://swarfarm.com/api/v2/monsters/1439/,101326,100000,Tower,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1440,https://swarfarm.com/api/v2/monsters/1440/,101426,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1441,https://swarfarm.com/api/v2/monsters/1441/,101526,100000,Tower,0,Pure,none,0.0,6585,439,439,45,15,50,15,0
1442,https://swarfarm.com/api/v2/monsters/1442/,101626,100000,타워(불) - 전체 충격 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,30
1443,https://swarfarm.com/api/v2/monsters/1443/,101726,100000,타워(불) - 공속 게이지,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1444,https://swarfarm.com/api/v2/monsters/1444/,100136,100000,Tower,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
1445,https://swarfarm.com/api/v2/monsters/1445/,100236,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1446,https://swarfarm.com/api/v2/monsters/1446/,100336,100000,Tower,0,Pure,none,0.0,6585,439,439,150,15,50,15,0
1447,https://swarfarm.com/api/v2/monsters/1447/,100436,100000,Tower,0,Pure,none,0.0,6585,439,439,40,15,50,15,0
1448,https://swarfarm.com/api/v2/monsters/1448/,100536,100000,Tower,0,Pure,none,0.0,6585,439,439,25,15,50,15,0
1449,https://swarfarm.com/api/v2/monsters/1449/,100636,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1450,https://swarfarm.com/api/v2/monsters/1450/,100736,100000,Tower,0,Pure,none,0.0,6585,439,439,50,15,50,15,0
1451,https://swarfarm.com/api/v2/monsters/1451/,100836,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1452,https://swarfarm.com/api/v2/monsters/1452/,100936,100000,Tower,0,Pure,none,0.0,6585,439,439,20,15,50,15,0
1453,https://swarfarm.com/api/v2/monsters/1453/,101036,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1454,https://swarfarm.com/api/v2/monsters/1454/,101136,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1455,https://swarfarm.com/api/v2/monsters/1455/,101236,100000,Tower,0,Pure,none,0.0,6585,439,439,110,15,50,15,0
1456,https://swarfarm.com/api/v2/monsters/1456/,101336,100000,Tower,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1457,https://swarfarm.com/api/v2/monsters/1457/,101436,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1458,https://swarfarm.com/api/v2/monsters/1458/,101536,100000,Tower,0,Pure,none,0.0,6585,439,439,45,15,50,15,0
1459,https://swarfarm.com/api/v2/monsters/1459/,101636,100000,타워(바람) - 전체 충격 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,30
1460,https://swarfarm.com/api/v2/monsters/1460/,101736,100000,타워(바람) - 공속 게이지,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1461,https://swarfarm.com/api/v2/monsters/1461/,100146,100000,Tower,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
1462,https://swarfarm.com/api/v2/monsters/1462/,100246,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1463,https://swarfarm.com/api/v2/monsters/1463/,100346,100000,Tower,0,Pure,none,0.0,6585,439,439,150,15,50,15,0
1464,https://swarfarm.com/api/v2/monsters/1464/,100446,100000,Tower,0,Pure,none,0.0,6585,439,439,40,15,50,15,0
1465,https://swarfarm.com/api/v2/monsters/1465/,100546,100000,Tower,0,Pure,none,0.0,6585,439,439,25,15,50,15,0
1466,https://swarfarm.com/api/v2/monsters/1466/,100646,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1467,https://swarfarm.com/api/v2/monsters/1467/,100746,100000,Tower,0,Pure,none,0.0,6585,439,439,50,15,50,15,0
1468,https://swarfarm.com/api/v2/monsters/1468/,100846,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1469,https://swarfarm.com/api/v2/monsters/1469/,100946,100000,Tower,0,Pure,none,0.0,6585,439,439,20,15,50,15,0
1470,https://swarfarm.com/api/v2/monsters/1470/,101046,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1471,https://swarfarm.com/api/v2/monsters/1471/,101146,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1472,https://swarfarm.com/api/v2/monsters/1472/,101246,100000,Tower,0,Pure,none,0.0,6585,439,439,110,15,50,15,0
1473,https://swarfarm.com/api/v2/monsters/1473/,101346,100000,Tower,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1474,https://swarfarm.com/api/v2/monsters/1474/,101446,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1475,https://swarfarm.com/api/v2/monsters/1475/,101546,100000,Tower,0,Pure,none,0.0,6585,439,439,45,15,50,15,0
1476,https://swarfarm.com/api/v2/monsters/1476/,101646,100000,타워(빛) - 전체 충격 수정,0,Pure,none,0.0,6585,439,439,100,15,50,15,30
1477,https://swarfarm.com/api/v2/monsters/1477/,101746,100000,타워(빛) - 공속 게이지,0,Pure,none,0.0,6585,439,439,100,15,50,15,0
1478,https://swarfarm.com/api/v2/monsters/1478/,100156,100000,Tower,0,Pure,none,0.0,6585,439,439,120,15,50,15,0
1479,https://swarfarm.com/api/v2/monsters/1479/,100256,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
1480,https://swarfarm.com/api/v2/monsters/1480/,100356,100000,Tower,0,Pure,none,0.0,6585,439,439,150,15,50,15,0
1481,https://swarfarm.com/api/v2/monsters/1481/,100456,100000,Tower,0,Pure,none,0.0,6585,439,439,40,15,50,15,0
1482,https://swarfarm.com/api/v2/monsters/1482/,100556,100000,Tower,0,Pure,none,0.0,6585,439,439,25,15,50,15,0
1483,https://swarfarm.com/api/v2/monsters/1483/,100656,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1484,https://swarfarm.com/api/v2/monsters/1484/,100756,100000,Tower,0,Pure,none,0.0,6585,439,439,50,15,50,15,0
1485,https://swarfarm.com/api/v2/monsters/1485/,100856,100000,Tower,0,Pure,none,0.0,6585,439,439,60,15,50,15,0
1486,https://swarfarm.com/api/v2/monsters/1486/,100956,100000,Tower,0,Pure,none,0.0,6585,439,439,20,15,50,15,0
1487,https://swarfarm.com/api/v2/monsters/1487/,101056,100000,Tower,0,Pure,none,0.0,6585,439,439,70,15,50,15,0
