name,description,slot,cooltime,hits,passive,aoe,random,multiplier_formula,multiplier_formula_raw,scales_with,icon_filename,used_on,level_progress_description,other_skill,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5,upgrade_1,upgrade_2,upgrade_3,upgrade_4,upgrade_5,upgrade_6,upgrade_7,upgrade_8,upgrade_1_effect,upgrade_1_amount,upgrade_2_effect,upgrade_2_amount,upgrade_3_effect,upgrade_3_amount,upgrade_4_effect,upgrade_4_amount,upgrade_5_effect,upgrade_5_amount,upgrade_6_effect,upgrade_6_amount,upgrade_7_effect,upgrade_7_amount,upgrade_8_effect,upgrade_8_amount
Angel Blessing (Passive),"Offsets all of the fatal damage from enemies, removes all harmful effects, and recovers the HP by 20%. Afterwards, uses [Commander's Honor] instantly. [Automatic Effect]",3,6.0,0,True,False,False,,[],[],skill_icon_0028_6_0.png,"[2004, 2009]",['Cooltime Turn -1'],0.0,False,False,True,-1.0,False,False,False,-1.0,True,False,False,False,,False,False,True,-1.0,False,False,False,20.0,True,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,-1,-1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Narcissism (Passive),Attacks additionally if your HP is at 70% or above when you attack an enemy on your turn. [Automatic Effect],3,0.0,1,True,False,False,,[],[],skill_icon_0028_6_1.png,"[2005, 2010]",[],0.0,False,False,False,-1.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,51.0,https://swarfarm.com/api/v2/skill-effects/51/,Additional Attack,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Perish!,Increases the Attack Power and Critical Rate of all allies for 2 turns and Attack Bar by 15%.,3,5.0,1,False,True,False,,[],[],skill_icon_0028_6_2.png,"[2006, 2011]",['Cooltime Turn -1'],0.0,True,False,False,-1.0,False,False,False,2.0,False,False,False,False,,True,False,False,-1.0,False,False,False,2.0,False,False,False,False,,True,False,False,-1.0,False,False,False,15.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,3.0,https://swarfarm.com/api/v2/skill-effects/3/,Increase CRI Rate,True,Buff,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,-1,-1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Family Glory (Passive),"When attacking the enemy, Silences the enemy for 2 turns with a 50% chance and recovers the HP by 15% of the damage dealt. [Automatic Effect]",3,0.0,0,True,False,False,,[],[],skill_icon_0028_6_3.png,"[2007, 2012]",[],0.0,False,False,True,-1.0,False,False,False,15.0,False,False,False,True,,False,False,False,50.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,30.0,https://swarfarm.com/api/v2/skill-effects/30/,Silence,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Darkslayer Knight,Attacks all enemies 2 times to decrease their Defense for 3 turns and Attack Bar by 25% each. This attack will deal more damage according to your MAX HP.,3,5.0,2,False,True,False,1.2*{ATK} + 0.13*{MAX HP},"[[""ATK"", ""*"", 1.2], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.13]]","['ATK', 'MAX HP']",skill_icon_0028_6_4.png,"[2008, 2013]","['Damage +20%', 'Cooltime Turn -1']",0.0,True,False,False,-1.0,False,False,False,3.0,False,False,False,False,,True,False,False,-1.0,False,False,False,25.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 20}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,-1,Damage +{0}%,20,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
skill_16416,none,1,0.0,1,False,False,False,3.7*{ATK},"[[""ATK"", ""*"", 3.7]]",['ATK'],skill_icon_0028_5_0.png,[],"['Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%']",3428.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,15,-1,-1
skill_16417,none,1,0.0,1,False,False,False,3.7*{ATK},"[[""ATK"", ""*"", 3.7]]",['ATK'],skill_icon_0028_5_1.png,[],"['Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%']",3429.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,15,-1,-1
skill_16418,none,1,0.0,1,False,False,False,3.7*{ATK},"[[""ATK"", ""*"", 3.7]]",['ATK'],skill_icon_0028_5_3.png,[],"['Damage +5%', 'Effect Rate +5%', 'Effect Rate +5%', 'Damage +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +15%']",3431.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,15,-1,-1
Candy Crush,Attacks the enemy to stun for 1 turn with a 50% chance.,1,0.0,1,False,False,False,3.8*{ATK},"[[""ATK"", ""*"", 3.8]]",['ATK'],skill_icon_0028_6_5.png,"[2014, 2015]","['Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%']",0.0,False,True,False,50.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}",-1,-1,-1,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,-1,-1,-1,-1,-1,-1
Candy Break,Attacks the enemy to remove one beneficial effect and increases the cooldown time by 2 turns.,2,3.0,1,False,False,False,6.2*{ATK},"[[""ATK"", ""*"", 6.2]]",['ATK'],skill_icon_0028_6_6.png,"[2014, 2015]","['Damage +5%', 'Damage +10%', 'Damage +15%', 'Cooltime Turn -1']",0.0,False,True,False,-1.0,False,False,False,1.0,False,False,False,False,,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,44.0,https://swarfarm.com/api/v2/skill-effects/44/,Increase Cooltime,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,15,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Sugar Booster (Passive),"Your Attack Speed increases as your HP condition is better, and your Attack Power increases as your HP condition is worse. [Automatic Effect]",3,0.0,1,True,False,False,,[],[],skill_icon_0028_6_7.png,"[2014, 2015]",[],0.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sweet Magic,Attacks the enemy target and recovers the HP of the ally with the lowest HP ratio by 10% of your MAX HP.,1,0.0,1,False,False,False,3.8*{ATK},"[[""ATK"", ""*"", 3.8]]",['ATK'],skill_icon_0028_8_3.png,"[2021, 2016]","['Damage +5%', 'Recovery +5%', 'Damage +10%', 'Recovery +10%', 'Damage +10%', 'Recovery +10%']",0.0,False,True,False,-1.0,False,False,False,10.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}",-1,-1,Damage +{0}%,5,Recovery +{0}%,5,Damage +{0}%,10,Recovery +{0}%,10,Damage +{0}%,10,Recovery +{0}%,10,-1,-1,-1,-1
Sweet Magic,Attacks the enemy target and recovers the HP of the ally with the lowest HP ratio by 10% of your MAX HP.,1,0.0,1,False,False,False,3.8*{ATK},"[[""ATK"", ""*"", 3.8]]",['ATK'],skill_icon_0028_8_4.png,"[2022, 2017]","['Damage +5%', 'Recovery +5%', 'Damage +10%', 'Recovery +10%', 'Damage +10%', 'Recovery +10%']",0.0,False,True,False,-1.0,False,False,False,10.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}",-1,-1,Damage +{0}%,5,Recovery +{0}%,5,Damage +{0}%,10,Recovery +{0}%,10,Damage +{0}%,10,Recovery +{0}%,10,-1,-1,-1,-1
Sweet Magic,Attacks the enemy target and recovers the HP of the ally with the lowest HP ratio by 10% of your MAX HP.,1,0.0,1,False,False,False,3.8*{ATK},"[[""ATK"", ""*"", 3.8]]",['ATK'],skill_icon_0028_8_5.png,"[2023, 2018]","['Damage +5%', 'Recovery +5%', 'Damage +10%', 'Recovery +10%', 'Damage +10%', 'Recovery +10%']",0.0,False,True,False,-1.0,False,False,False,10.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}",-1,-1,Damage +{0}%,5,Recovery +{0}%,5,Damage +{0}%,10,Recovery +{0}%,10,Damage +{0}%,10,Recovery +{0}%,10,-1,-1,-1,-1
Sweet Magic,Attacks the enemy target and recovers the HP of the ally with the lowest HP ratio by 10% of your MAX HP.,1,0.0,1,False,False,False,3.8*{ATK},"[[""ATK"", ""*"", 3.8]]",['ATK'],skill_icon_0028_8_6.png,"[2024, 2019]","['Damage +5%', 'Recovery +5%', 'Damage +10%', 'Recovery +10%', 'Damage +10%', 'Recovery +10%']",0.0,False,True,False,-1.0,False,False,False,10.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}",-1,-1,Damage +{0}%,5,Recovery +{0}%,5,Damage +{0}%,10,Recovery +{0}%,10,Damage +{0}%,10,Recovery +{0}%,10,-1,-1,-1,-1
Sweet Magic,Attacks the enemy target and recovers the HP of the ally with the lowest HP ratio by 10% of your MAX HP.,1,0.0,1,False,False,False,3.8*{ATK},"[[""ATK"", ""*"", 3.8]]",['ATK'],skill_icon_0028_8_7.png,"[2025, 2020]","['Damage +5%', 'Recovery +5%', 'Damage +10%', 'Recovery +10%', 'Damage +10%', 'Recovery +10%']",0.0,False,True,False,-1.0,False,False,False,10.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}",-1,-1,Damage +{0}%,5,Recovery +{0}%,5,Damage +{0}%,10,Recovery +{0}%,10,Damage +{0}%,10,Recovery +{0}%,10,-1,-1,-1,-1
A Scoop of Pudding,Attacks the enemy to grant Oblivion for 2 turns.,2,3.0,1,False,False,False,5.6*{ATK},"[[""ATK"", ""*"", 5.6]]",['ATK'],skill_icon_0028_8_8.png,"[2021, 2016]","['Damage +5%', 'Damage +5%', 'Damage +10%', 'Cooltime Turn -1']",0.0,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,32.0,https://swarfarm.com/api/v2/skill-effects/32/,Oblivious,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Soft Pudding,Recovers the HP of all allies by 15% and creates a shield equal to 20% of your MAX HP for 2 turns.,2,4.0,1,False,False,False,0.2*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.2]]",['MAX HP'],skill_icon_0028_8_9.png,"[2022, 2017]","['Recovery +5%', 'Recovery +5%', 'Recovery +10%', 'Cooltime Turn -1']",0.0,False,True,False,-1.0,False,False,False,15.0,False,False,True,False,,False,True,False,-1.0,False,False,False,15.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,12.0,https://swarfarm.com/api/v2/skill-effects/12/,Shield,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Recovery +{0}%,5,Recovery +{0}%,5,Recovery +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Soft Pudding,Recovers the HP of all allies by 15% and creates a shield equal to 20% of your MAX HP for 2 turns.,2,4.0,1,False,False,False,0.2*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.2]]",['MAX HP'],skill_icon_0028_9_0.png,"[2023, 2018]","['Recovery +5%', 'Recovery +5%', 'Recovery +10%', 'Cooltime Turn -1']",0.0,False,True,False,-1.0,False,False,False,15.0,False,False,True,False,,False,True,False,-1.0,False,False,False,15.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,12.0,https://swarfarm.com/api/v2/skill-effects/12/,Shield,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Recovery +{0}%,5,Recovery +{0}%,5,Recovery +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Soft Pudding,Recovers the HP of all allies by 15% and creates a shield equal to 20% of your MAX HP for 2 turns.,2,4.0,1,False,False,False,0.2*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.2]]",['MAX HP'],skill_icon_0028_9_1.png,"[2024, 2019]","['Recovery +5%', 'Recovery +5%', 'Recovery +10%', 'Cooltime Turn -1']",0.0,False,True,False,-1.0,False,False,False,15.0,False,False,True,False,,False,True,False,-1.0,False,False,False,15.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,12.0,https://swarfarm.com/api/v2/skill-effects/12/,Shield,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Recovery +{0}%,5,Recovery +{0}%,5,Recovery +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
